! FILETYPE CSV
! VERSION 3.0,1
! TIMESTAMP Monday, 16 February 2026 10:40:30
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY61272135
! FIRMWARE_VERSION A.12.21
! VF, 1.000
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, MAN
! Output_Power_Level, -15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 2010690117
! TraceAverageCount, 1
! CORRECTION1 ON U
! CORR TIMESTAMP1 2/16/2026 10:30:43 AM
! Smoothing, Off
! Mag_Offset, 0 dB
! Phase_Offset, 0 Deg
! Slope, 0 dB/GHz
! Electrical_Delay, 0 s
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
50000000,0.130376622560816
50500000,0.158330855233993
51000000,0.147809499873798
51500000,0.140557160850111
52000000,0.133708436236955
52500000,0.128409198025204
53000000,0.11241588477104
53500000,0.120490388176695
54000000,0.0985130837552735
54500000,0.0799974449062238
55000000,0.024044795912687
55500000,0.0120988849597034
56000000,-0.0387321892453582
56500000,-0.0530802956461224
57000000,-0.107680375337478
57500000,-0.146093235877766
58000000,-0.206331661323098
58500000,-0.256297658509596
59000000,-0.312545583818757
59500000,-0.40633403111117
60000000,-0.474021045151764
60500000,-0.560616485197146
61000000,-0.651737812307269
61500000,-0.720487144502374
62000000,-0.835783688026247
62500000,-0.961721760268124
63000000,-1.09744749754551
63500000,-1.22370558335438
64000000,-1.3717679906174
64500000,-1.51632282866753
65000000,-1.67682282188135
65500000,-1.88642115618753
66000000,-2.06039209598837
66500000,-2.31950061748694
67000000,-2.55504601349843
67500000,-2.84679265018264
68000000,-3.14989907405208
68500000,-3.46100837807198
69000000,-3.81898351938694
69500000,-4.19640337335216
70000000,-4.62947414063197
70500000,-5.10231239642639
71000000,-5.65635294815776
71500000,-6.24142788969634
72000000,-6.86673830219537
72500000,-7.56035029059094
73000000,-8.29892045809597
73500000,-9.10359176716332
74000000,-9.89957376009689
74500000,-10.8736474629009
75000000,-11.8581212997834
75500000,-12.8626704556191
76000000,-13.6797716277315
76500000,-14.782680450695
77000000,-15.5414869721985
77500000,-16.2380246601118
78000000,-16.6037614754898
78500000,-16.8613644799783
79000000,-16.9743741401026
79500000,-17.0488945115623
80000000,-16.7600618974623
80500000,-16.3304374682339
81000000,-16.2338654938636
81500000,-15.7895958829317
82000000,-15.4966625641369
82500000,-15.1767273003083
83000000,-15.0161888163135
83500000,-14.7170189413968
84000000,-14.3672873451361
84500000,-14.1398910109443
85000000,-14.2521859138845
85500000,-14.2097430824181
86000000,-13.8287787427284
86500000,-13.7492854386797
87000000,-13.7097733621072
87500000,-13.750883559129
88000000,-13.7284275695926
88500000,-13.4470013873395
89000000,-13.643835378967
89500000,-13.6375064663264
90000000,-13.7053737550963
90500000,-13.6462975686641
91000000,-13.6929295980316
91500000,-13.7649316925193
92000000,-13.7866768257688
92500000,-13.8660651131122
93000000,-13.9015843715195
93500000,-14.1033045916025
94000000,-14.1865354912127
94500000,-14.1768280908282
95000000,-14.1347119426641
95500000,-14.3422702854512
96000000,-14.7091581388852
96500000,-14.8757217535174
97000000,-14.9147357014506
97500000,-14.9916463179019
98000000,-15.2952725302879
98500000,-15.4959560113822
99000000,-15.6314783110276
99500000,-15.8719041940821
100000000,-16.1054781574721
100500000,-16.3724254298157
101000000,-16.3585707537292
101500000,-16.5834957845942
102000000,-16.9178478299245
102500000,-17.2784107733541
103000000,-17.4321739664328
103500000,-17.4986678172317
104000000,-17.7359611382554
104500000,-18.1227261622785
105000000,-18.2531486528382
105500000,-18.4277074970174
106000000,-18.5878128160638
106500000,-18.5794509660767
107000000,-19.1140842298155
107500000,-18.7868045417097
108000000,-19.03403172282
108500000,-18.7865886594158
109000000,-18.7873231958337
109500000,-19.1555719067102
110000000,-19.1350634181982
110500000,-19.1540634350392
111000000,-19.0936439401919
111500000,-18.880791862417
112000000,-19.141196343014
112500000,-18.9649771960118
113000000,-18.768007974073
113500000,-18.7725796302719
114000000,-18.8638691024426
114500000,-18.8597029156581
115000000,-18.7639869785982
115500000,-18.7028928947546
116000000,-18.6556436801962
116500000,-18.7112750945484
117000000,-18.5741031206193
117500000,-18.4569649121315
118000000,-18.2601589169964
118500000,-18.4094414976238
119000000,-18.3321024390589
119500000,-17.978119436504
120000000,-17.7979221323521
120500000,-17.6935595709625
121000000,-17.6110722522058
121500000,-17.4240139948105
122000000,-17.0055591263369
122500000,-16.7690171341807
123000000,-16.3736343836086
123500000,-16.1728960159626
124000000,-15.6284899354936
124500000,-15.2667450490882
125000000,-14.7373428922549
125500000,-14.3545324842954
126000000,-13.9928726095747
126500000,-13.533506766004
127000000,-13.1042081637158
127500000,-12.7345158215779
128000000,-12.1714247862705
128500000,-11.6895028878454
129000000,-11.3173969587424
129500000,-10.8804860893762
130000000,-10.5139271414695
130500000,-10.11626346233
131000000,-9.71713198977372
131500000,-9.41161609392764
132000000,-9.01476364250987
132500000,-8.61855410446038
133000000,-8.27206014039503
133500000,-7.91960387215491
134000000,-7.6708648802304
134500000,-7.38615732037034
135000000,-7.0717702528328
135500000,-6.83983656728982
136000000,-6.54124542101998
136500000,-6.34474883532786
137000000,-6.12619841814776
137500000,-5.91028246198651
138000000,-5.68637096514283
138500000,-5.52293556961547
139000000,-5.30982582984978
139500000,-5.14855924655015
140000000,-4.9508566396575
140500000,-4.83044827422825
141000000,-4.6784712965986
141500000,-4.50165159472402
142000000,-4.42363127510977
142500000,-4.29727710434963
143000000,-4.21048276566501
143500000,-4.06529977253792
144000000,-3.94366796654297
144500000,-3.82634505132439
145000000,-3.73945419578081
145500000,-3.65321889319178
146000000,-3.57143061327374
146500000,-3.50577824138557
147000000,-3.43343567045913
147500000,-3.31533838234933
148000000,-3.260972557404
148500000,-3.18987991850859
149000000,-3.12422078232973
149500000,-3.04643249284369
150000000,-2.98109385002323
