! FILETYPE CSV
! VERSION 3.0,1
! TIMESTAMP Monday, 16 February 2026 10:38:53
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY61272135
! FIRMWARE_VERSION A.12.21
! VF, 1.000
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, MAN
! Output_Power_Level, -15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1230698222
! TraceAverageCount, 1
! CORRECTION1 ON U
! CORR TIMESTAMP1 2/16/2026 10:30:43 AM
! Smoothing, Off
! Mag_Offset, 0 dB
! Phase_Offset, 0 Deg
! Slope, 0 dB/GHz
! Electrical_Delay, 0 s
! DATA Freq,S11
! FREQ UNIT Hz
! XDATA UNIT Real
! YDATA UNIT Imaginary
BEGIN
50000000,0.222654122944541,-0.990884353714167
50500000,0.205798914469059,-0.997472481989725
51000000,0.182844964471569,-1.00067365963845
51500000,0.162218791609171,-1.00342802692381
52000000,0.141353810910839,-1.00663770960848
52500000,0.116726059867071,-1.00868019300591
53000000,0.0944326486271295,-1.01064317880947
53500000,0.0728818964663435,-1.0102979188592
54000000,0.0488440473026056,-1.01096414066263
54500000,0.025601389603681,-1.00859100385761
55000000,0.000183323143079262,-1.00362629376885
55500000,-0.0245756044696557,-1.00312935814734
56000000,-0.0500007866101706,-0.99752556290009
56500000,-0.0766951728185007,-0.991879688743736
57000000,-0.102859161181073,-0.980828959808803
57500000,-0.126769483241842,-0.977433891485511
58000000,-0.156326470602012,-0.966291703522445
58500000,-0.180996046135694,-0.953646662056394
59000000,-0.210189801811225,-0.941974872603377
59500000,-0.23612225572533,-0.926255972836589
60000000,-0.263657209425198,-0.909315498392748
60500000,-0.291887291768795,-0.891087534364621
61000000,-0.320183232181545,-0.871904970951541
61500000,-0.351098149246456,-0.850451571125563
62000000,-0.375037541422288,-0.827591796650954
62500000,-0.402621056111474,-0.800284890724491
63000000,-0.430222988058375,-0.772155968779153
63500000,-0.453544718129909,-0.740241439979838
64000000,-0.480407757321645,-0.707110799672055
64500000,-0.503742731280646,-0.672178417684044
65000000,-0.528050323885263,-0.63427980126363
65500000,-0.547423129098618,-0.591387643008144
66000000,-0.564874821947845,-0.54901251614348
66500000,-0.580279132850205,-0.499853656752787
67000000,-0.591871685586985,-0.451030682023507
67500000,-0.599078145344165,-0.399511617012065
68000000,-0.60489234289204,-0.347158977581018
68500000,-0.604849857464101,-0.290649247393548
69000000,-0.601560639723701,-0.2341666940031
69500000,-0.590566913838138,-0.179430402650466
70000000,-0.573008810167003,-0.12386427614269
70500000,-0.549479719847837,-0.0724097293223427
71000000,-0.520467815476477,-0.0187433177956491
71500000,-0.486861211137957,0.0282875832500996
72000000,-0.447185127725779,0.0715834005655691
72500000,-0.404109306705039,0.111421866285749
73000000,-0.356654743199429,0.144590257578772
73500000,-0.308760424726593,0.167239081708209
74000000,-0.260258043062705,0.18863101401327
74500000,-0.20655401974866,0.197780490858997
75000000,-0.158820179699059,0.200400089954258
75500000,-0.110844620901416,0.198982807130265
76000000,-0.062992346242953,0.196232938862772
76500000,-0.0216408053870654,0.18236273839055
77000000,0.0155744247024696,0.16690320032893
77500000,0.0435982157296506,0.148924238946972
78000000,0.0740536093440181,0.129421335565681
78500000,0.0987309872077306,0.103797119986078
79000000,0.117720896334722,0.0798194311144055
79500000,0.129620995512533,0.0568332616692583
80000000,0.143287704211718,0.0319039596235287
80500000,0.14957552150841,0.0065263038185154
81000000,0.153832705067073,-0.0169222406581703
81500000,0.158076262959173,-0.0371534059041469
82000000,0.156671343259692,-0.0605891225924172
82500000,0.153418642779495,-0.0813707309030936
83000000,0.147289550218562,-0.0980015282454729
83500000,0.144757774727099,-0.114290438327075
84000000,0.137330958523771,-0.129506344787038
84500000,0.129047818954541,-0.148171012811235
85000000,0.11600057212068,-0.156116439325449
85500000,0.105221005796856,-0.162750102676589
86000000,0.098415429352582,-0.176740154288121
86500000,0.0848189138345933,-0.187477859408665
87000000,0.0716513843887881,-0.193529846277145
87500000,0.0638996289409879,-0.195102312718587
88000000,0.0503850162532791,-0.199262375859156
88500000,0.0417311006484456,-0.207639766044446
89000000,0.028347335903506,-0.206771741164283
89500000,0.0178520546477749,-0.207878162751967
90000000,0.010272703181713,-0.204779686695183
90500000,0.000675802673066504,-0.207804027198526
91000000,-0.0100330278103523,-0.206344189364161
91500000,-0.0216759943055814,-0.20284163406017
92000000,-0.028403167138407,-0.201457884258113
92500000,-0.0324109098041041,-0.199512449726106
93000000,-0.0400982925114137,-0.197799777618142
93500000,-0.0477269199342594,-0.191866432550533
94000000,-0.0570926823100232,-0.185862010512015
94500000,-0.0595893978620009,-0.18625835867094
95000000,-0.0627604231908561,-0.184869961298184
95500000,-0.0674614525521433,-0.179693065092643
96000000,-0.0688439310222883,-0.170273100197793
96500000,-0.0679990497072592,-0.164804867290293
97000000,-0.0739974762724485,-0.165771895980182
97500000,-0.0759832535905087,-0.160815440912631
98000000,-0.0774927173393366,-0.15535780004218
98500000,-0.0724298220456414,-0.151179765538422
99000000,-0.0740905622410612,-0.147540112703713
99500000,-0.0765163337905384,-0.142690635815664
100000000,-0.0762823281886297,-0.136755782459249
100500000,-0.0718882773809446,-0.134926487257147
101000000,-0.0714206709894304,-0.13519964117996
101500000,-0.0700406359530562,-0.129645981506845
102000000,-0.0679784023334547,-0.124630131685958
102500000,-0.0642242060754335,-0.120220857273654
103000000,-0.0580270551657402,-0.122113029835081
